Vehicle_ID,GTA_Make,GTA_Model,Class,Real_World_Make,Real_World_Model,Price,Drivetrain,Shop,Top_Speed_MPH,Lap_Time,Weaponized,HSW,Imani,Bennys,Arena,Notes
343,Pfister,Growler,"Sports,Tuners",Porsche,718 Cayman,1627000,,Legendary,,1:02.996,TRUE,TRUE,FALSE,FALSE,FALSE,
344,JoBuilt,Hauler Custom,Commercial,Goliath,from the 1982 TV series Knight Rider,1400000,,Warstock,,1:18.434,TRUE,TRUE,FALSE,FALSE,FALSE,
345,Annis,Hellion,Off-Road,Nissan,"Patrol Safari Y6, Jeep Cherokee (XJ)",835000,,Southern,,1:10.220,TRUE,TRUE,FALSE,FALSE,FALSE,
346,Hijak,Khamelion,Sports,Fisker,"Karma Sunset, Aston Martin Vanquish, Maserati Granturismo",100000,,Legendary,,1:07.668,TRUE,TRUE,FALSE,FALSE,FALSE,
347,Hijak,Ruston,Sports,VUHL,"05, KTM X-Bow",430000,,Arena,,1:07.784,TRUE,TRUE,FALSE,FALSE,TRUE,
348,Karin,Hotring Everon,Sports,2022,Toyota Tundra TRD Pro NASCAR,1790000,,Southern,,1:06.487,TRUE,TRUE,FALSE,FALSE,FALSE,
349,Bravado,Hotring Hellfire,Sports,Dodge,Challenger SRT TA2,1810000,,Southern,,1:06.266,TRUE,TRUE,FALSE,FALSE,FALSE,
350,HVY,Airtug,Utility,Clark,CT30,0,,Unknown,,3:22.636,TRUE,TRUE,FALSE,FALSE,FALSE,
351,HVY,APC Tank,Military,Soviet,"BRDM-2, BTR-80; Cadillac Gage Commando",3092250,,Warstock,,1:28.872,TRUE,TRUE,FALSE,FALSE,FALSE,
352,HVY,Barracks,Military,Daimler,military chassis,450000,,Warstock,,1:41.101,TRUE,TRUE,FALSE,FALSE,FALSE,
353,HVY,Barracks Semi,Military,Daimler,military chassis,0,,Arena,,1:37.163,TRUE,TRUE,FALSE,FALSE,TRUE,
354,HVY,Biff,Commercial,Kenworth,T800,0,,Arena,,1:41.835,TRUE,TRUE,FALSE,FALSE,TRUE,
355,HVY,Cutter,Industrial,Similar,vehicle featured in the 1995 film Die Hard with a Vengeance,0,,Unknown,,3:08.049,TRUE,TRUE,FALSE,FALSE,FALSE,
356,HVY,Dock Handler,Industrial,Taylor,"THDC 975, HYSTER Top Loader H18-00XM-12EC",0,,Unknown,,3:05.852,TRUE,TRUE,FALSE,FALSE,FALSE,
357,HVY,Docktug,Utility,Ottawa,Commando 4x2 Terminal Yard Tractor,0,,Unknown,,1:55.887,TRUE,TRUE,FALSE,FALSE,FALSE,
358,HVY,Dozer,Industrial,Caterpillar,963D,0,,Arena,,8:38.251,TRUE,TRUE,FALSE,FALSE,TRUE,
359,HVY,Dump,Industrial,CAT,789C,1000000,,Warstock,,3:03.133,TRUE,TRUE,FALSE,FALSE,FALSE,
360,HVY,Forklift,Utility,,,0,,Unknown,,2:43.408,TRUE,TRUE,FALSE,FALSE,FALSE,
361,HVY,Insurgent,Off-Road,"GURKHA,",Conquest Knight XV,897750,,Warstock,,1:12.607,TRUE,TRUE,FALSE,FALSE,FALSE,
362,HVY,Insurgent Pick-up,Off-Road,Terradyne,Armored Vehicles,1795500,,Warstock,,1:16.993,TRUE,TRUE,FALSE,FALSE,FALSE,
363,HVY,Insurgent Pick-up Custom,Off-Road,"GURKHA,",Conquest Knight XV,202500,,Arena,,1:11.906,TRUE,TRUE,FALSE,FALSE,TRUE,
364,HVY,Mixer,Industrial,Kenworth,T800,0,,Unknown,,1:43.971,TRUE,TRUE,FALSE,FALSE,FALSE,
365,HVY,Mixer II,Industrial,Chevy,Kodiak/GMC TopKick,0,,Arena,,1:42.669,TRUE,TRUE,FALSE,FALSE,TRUE,
366,HVY,Nightshark,Off-Road,Dartz,"Kombat, T-98 Kombat",1245000,,Warstock,,1:06.750,TRUE,TRUE,FALSE,FALSE,FALSE,
367,HVY,Ripley,Utility,SCHOPF,F300,0,,Unknown,,1:54.014,TRUE,TRUE,FALSE,FALSE,FALSE,
368,HVY,Skylift,Helicopters,Sikorsky,S-64 Skycrane,0,,Unknown,,1:09.736,TRUE,TRUE,FALSE,FALSE,FALSE,
369,Obey,I-Wagen,SUVs,Audi,e-tron (2018),1729000,,Legendary,,1:08.985,TRUE,TRUE,FALSE,FALSE,FALSE,
370,Pegassi,Ignus,Super,Lamborghini,Sián FKP 37,2765000,,Legendary,,0:58.742,TRUE,TRUE,FALSE,FALSE,FALSE,
371,Overflod,Imorgon,Sports,Roland,Gumpert Nathalie,2165000,,Legendary,,1:01.060,TRUE,TRUE,FALSE,FALSE,FALSE,
372,Declasse,Impaler,Muscle,Chevrolet,Impala,331835,,Arena,,1:07.902,TRUE,TRUE,FALSE,FALSE,TRUE,
373,Declasse,Impaler (Arena),Muscle,Pachenko's,Buick from the movie Death Race,1209500,,Arena,,1:04.398,TRUE,TRUE,FALSE,FALSE,TRUE,
374,Declasse,Impaler LX,Muscle,Sixth,generation Chevrolet Impala,1465000,,Southern,,1:07.969,TRUE,TRUE,FALSE,FALSE,FALSE,
375,Declasse,LX Cruiser,Emergency,1980–1985,Chevrolet Impala,4800000,,Warstock,,1:07.351,TRUE,TRUE,FALSE,FALSE,FALSE,
376,Declasse,Impaler SZ,Muscle,1994-1996,Chevrolet Impala SS,1280000,,Southern,,1:07.101,TRUE,TRUE,FALSE,FALSE,FALSE,
377,Declasse,SZ Cruiser,Emergency,1994-1996,Chevrolet Impala SS; Fourth generation Chevrolet Caprice,4720000,,Warstock,,1:06.383,TRUE,TRUE,FALSE,FALSE,FALSE,
378,Vapid,Imperator (Arena),Muscle,1973,"Ford Falcon XB GT, Pursuit Special",2284940,,Arena,,1:05.916,TRUE,TRUE,FALSE,FALSE,TRUE,
379,Imponte,Deluxo,Sports Classics,DeLorean,"DMC-12 from the Back To The Future movie, with the ability to fly and gull-wing doors",5750000,,Warstock,,1:06.500,TRUE,TRUE,FALSE,FALSE,FALSE,
380,Imponte,Duke O'Death,Muscle,Dodge,Charger/Pontiac GTO,279000,,Warstock,,1:09.519,TRUE,TRUE,FALSE,FALSE,FALSE,
381,Imponte,Dukes,Muscle,68,"- '70 Dodge Charger/Challenger, '68/'69 Pontiac LeMans/GTO/Firebird",62000,,Southern,,1:08.619,TRUE,TRUE,FALSE,FALSE,FALSE,
382,Imponte,Nightshade,Muscle,Chevrolet,"Camaro, Pontiac GTO/Firebird",585000,,Legendary,,1:12.489,TRUE,TRUE,FALSE,FALSE,FALSE,
383,Imponte,Phoenix,Muscle,Chevy,"Camaro, Pontiac Firebird (2nd generation)",0,,Arena,,1:11.104,TRUE,TRUE,FALSE,FALSE,TRUE,
384,Imponte,Ruiner,Muscle,Pontiac,Trans Am/Chevrolet Camaro,10000,,Arena,,1:09.136,TRUE,TRUE,FALSE,FALSE,TRUE,
385,Imponte,Ruiner 2000,Muscle,Pontiac,"Trans Am, KITT from Knight Rider",3750000,,Warstock,,1:11.371,TRUE,TRUE,FALSE,FALSE,FALSE,
386,Coil,Inductor,Cycles,,,50000,,Arena,,2:11.365,TRUE,TRUE,FALSE,FALSE,TRUE,
387,Invade,and Persuade RC Tank,"Military,Remote Control",,,2275000,,Warstock,,3:38.443,TRUE,TRUE,FALSE,FALSE,FALSE,
388,Invetero,Coquette,Sports,Corvette,"C7, 2014 Corvette Stingray",138000,,Arena,,1:05.416,TRUE,TRUE,FALSE,FALSE,TRUE,
389,Invetero,Coquette BlackFin,Muscle,1957,"Corvette Hardtop, Roadster Shop Corvette, Austin-Healey",695000,,Arena,,1:09.135,TRUE,TRUE,FALSE,FALSE,TRUE,
390,Invetero,Coquette Classic,Sports Classics,Chevrolet,Corvette C2,395000,,Legendary,,1:10.671,TRUE,TRUE,FALSE,FALSE,FALSE,
391,Weeny,Issi (Arena),Compacts,Custom,"1964 Mini Cooper S, aka ""The Mini""",1089000,,Arena,,1:07.368,TRUE,TRUE,FALSE,FALSE,TRUE,
392,Weeny,Issi Rally,SUVs,Mini,John Cooper Works WRC,1835000,,Southern,,1:09.219,TRUE,TRUE,FALSE,FALSE,FALSE,
393,Weeny,Issi Sport,Sports,Mini,Hatch 2018 facelift,897000,,Southern,,1:01.961,TRUE,TRUE,FALSE,FALSE,FALSE,
394,Grotti,Itali GTO,Sports,Ferrari,812 Superfast,1965000,,Legendary,,0:59.359,TRUE,TRUE,FALSE,FALSE,FALSE,
395,Grotti,Stinger TT,Sports,Ferrari,Roma,2380000,,Legendary,,1:02.829,TRUE,TRUE,TRUE,FALSE,FALSE,
396,Grotti,Itali RSX,Sports,Ferrari,SF90 Stradale,3465000,,Legendary,,1:00.844,TRUE,TRUE,FALSE,FALSE,FALSE,
397,Jacksheepe,Mower,Utility,John,"Deere LX172, New Holland LS45",0,,Unknown,,6:28.204,TRUE,TRUE,FALSE,FALSE,FALSE,
398,Dewbauchee,JB 700W,Sports Classics,Aston,Martin DB5,1470000,,Warstock,,1:11.554,TRUE,TRUE,FALSE,FALSE,FALSE,
399,Dinka,Jester RR,"Sports,Tuners",Toyota,Supra,1970000,,Legendary,,1:04.031,TRUE,TRUE,FALSE,FALSE,FALSE,
400,Jet,Jet,Planes,Boeing,"747-400, 747-8I",0,,Unknown,,1:04.056,TRUE,TRUE,FALSE,FALSE,FALSE,
401,JoBuilt,Hauler,Commercial,Freightliner,and Kenworth,0,,Arena,,1:44.188,TRUE,TRUE,FALSE,FALSE,TRUE,
402,JoBuilt,Mammatus,Planes,Cessna,172 Skyhawk,300000,,Unknown,,0:56.721,TRUE,TRUE,FALSE,FALSE,FALSE,
403,JoBuilt,P-996 LAZER,Planes,F-16,Fighting Falcon,6500000,,Warstock,,0:37.645,TRUE,TRUE,FALSE,FALSE,FALSE,
404,JoBuilt,Phantom,Commercial,Peterbilt,359 EXHD,0,,Arena,,1:34.595,TRUE,TRUE,FALSE,FALSE,TRUE,
405,JoBuilt,Phantom Custom,Commercial,Peterbilt,359 EXHD,1225000,,Warstock,,1:19.283,TRUE,TRUE,FALSE,FALSE,FALSE,
406,JoBuilt,Phantom Wedge,Commercial,"Peterbilt,","Phantom, Wedge Truck from Mythbusters",2553600,,Warstock,,1:20.080,TRUE,TRUE,FALSE,FALSE,FALSE,
407,JoBuilt,Rubble,Industrial,Peterbilt,359 EXHD,0,,Unknown,,1:42.953,TRUE,TRUE,FALSE,FALSE,FALSE,
408,JoBuilt,Trashmaster,Service,2000,Mack LE series,0,,Arena,,1:45.238,TRUE,TRUE,FALSE,FALSE,TRUE,
409,JoBuilt,Velum,Planes,Piper,"PA-46, SOCATA TBM",450000,,Unknown,,0:53.050,TRUE,TRUE,FALSE,FALSE,FALSE,
410,JoBuilt,Velum 5-Seater,Planes,TBM,"850, Piper PA-46 Malibu Meridian/PA-31 Navajo",1323350,,Unknown,,0:53.050,TRUE,TRUE,FALSE,FALSE,FALSE,
411,Zirconium,Journey II,Vans,1979-1981,Fleetwood Pace Arrow,790000,,Southern,,1:40.184,TRUE,TRUE,FALSE,FALSE,FALSE,
412,Enus,Jubilee,SUVs,Rolls-Royce,Cullinan,1650000,,Legendary,,1:08.101,TRUE,TRUE,TRUE,FALSE,FALSE,
413,Ocelot,Jugular,Sports,Jaguar,XE SV Project 8,1225000,,Legendary,,1:01.371,TRUE,TRUE,FALSE,FALSE,FALSE,
414,Coil,Junk Energy Inductor,Cycles,,,50000,,Unknown,,2:11.365,TRUE,TRUE,FALSE,FALSE,FALSE,
415,Dinka,Kanjo SJ,"Coupes,Tuners",Honda,Civic Coupe Gen V,1370000,,Southern,,1:12.322,TRUE,TRUE,FALSE,FALSE,FALSE,
416,Karin,190z,Sports Classics,Datsun,"240Z/Nissan Fairlady Z/Nissan S30, Toyota 2000GT",900000,,Unknown,,1:09.887,TRUE,TRUE,FALSE,FALSE,FALSE,
417,Karin,Asterope,Sedans,Toyota,Camry/Toyota Aurion,26000,,Unknown,,1:12.873,TRUE,TRUE,FALSE,FALSE,FALSE,
418,Karin,BeeJay XL,SUVs,Toyota,FJ Cruiser,27000,,Unknown,,1:19.012,TRUE,TRUE,FALSE,FALSE,FALSE,
419,Karin,Dilettante,Compacts,Toyota,Prius,25000,,Arena,,1:22.165,TRUE,TRUE,FALSE,FALSE,TRUE,
420,Karin,Futo,Sports,Toyota,AE86 Levin,9000,,Legendary,,1:11.322,TRUE,TRUE,FALSE,FALSE,FALSE,
421,Karin,Intruder,Sedans,Infiniti,Q45/I30,16000,,Unknown,,1:12.256,TRUE,TRUE,FALSE,FALSE,FALSE,
422,Karin,Kuruma,Sports,Mitsubishi,"Lancer Evo X, 2015 Subaru WRX STi",126350,,Southern,,1:06.150,TRUE,TRUE,FALSE,FALSE,FALSE,
423,Karin,Kuruma (Armored),Sports,Mitsubishi,"Lancer Evo X, 2015 Subaru WRX STi",698250,,Southern,,1:07.701,TRUE,TRUE,FALSE,FALSE,FALSE,
424,Karin,Rebel,Off-Road,Toyota,Hilux,22000,,Arena,,1:16.142,TRUE,TRUE,FALSE,FALSE,TRUE,
425,Karin,Rusty Rebel,Off-Road,Toyota,Hilux,3000,,Arena,,1:16.076,TRUE,TRUE,FALSE,FALSE,TRUE,
426,Karin,Sultan,Sports,Lexus,"IS, Mitsubishi Lancer Evo VI, Subaru Impreza",12000,,Bennys,,1:04.982,TRUE,TRUE,FALSE,FALSE,FALSE,
427,Karin,Sultan RS,Super,Lexus,"IS, Mitsubishi Lancer Evo VI, Subaru Impreza",795000,,Bennys,,1:04.030,TRUE,TRUE,FALSE,FALSE,FALSE,
428,Karin,Technical,Off-Road,Toyota,Hilux,1263500,,Warstock,,1:18.028,TRUE,TRUE,FALSE,FALSE,FALSE,
429,Karin,Technical Aqua,Off-Road,Toyota,"Hilux, Clarkson's Toybota from Top Gear",1489600,,Warstock,,1:14.341,TRUE,TRUE,FALSE,FALSE,FALSE,
430,Karin,Technical Custom,Off-Road,Toyota,Hilux,142500,,Arena,,1:14.390,TRUE,TRUE,FALSE,FALSE,TRUE,
431,Lampadati,Komoda,Sports,Alfa,Romeo Giulia Quadrifoglio,1700000,,Legendary,,1:04.165,TRUE,TRUE,FALSE,FALSE,FALSE,
432,RUNE,Kosatka (Submarine HQ),"Boats,Military",Russian,Project 667BDR Delta III-class submarine and Chinese Type 094 submarines,2200000,,Warstock,,4:07.805,TRUE,TRUE,FALSE,FALSE,FALSE,
433,Kraken Submersibles,Submersibles Kraken,Boats,Triton,1000/3,1325000,,Unknown,,4:20.349,TRUE,TRUE,FALSE,FALSE,FALSE,
434,Benefactor,Krieger,Super,Mercedes-AMG,"One, Audi R8 LMS GT3",2875000,,Legendary,,0:57.924,TRUE,TRUE,FALSE,FALSE,FALSE,
435,Kurtz,31 Patrol Boat,Boats,Vietnam,"War era Patrol Boat, River",2955000,,Warstock,,2:57.336,TRUE,TRUE,FALSE,FALSE,FALSE,
436,Penaud,La Coureuse,Sports,2022,Renault R5 Turbo 3E,1990000,,Legendary,,1:00.811,TRUE,TRUE,TRUE,FALSE,FALSE,
437,Lampadati,Casco,Sports Classics,Maserati,"3500 GT, Ferrari 250 GT SWB, Volvo P1800",904400,,Legendary,,1:09.903,TRUE,TRUE,FALSE,FALSE,FALSE,
438,Lampadati,Felon,Coupes,Jaguar,"XF, Maserati Quattroporte",100000,,Unknown,,1:06.788,TRUE,TRUE,FALSE,FALSE,FALSE,
439,Lampadati,Felon GT,Coupes,Jaguar,"XF, Maserati Quattroporte",95000,,Unknown,,1:10.654,TRUE,TRUE,FALSE,FALSE,FALSE,
440,Lampadati,Furore GT,Sports,Maserati,"Alfieri concept/GranTurismo MC Corse, Jaguar F-Type, Lexus LFA, Toyota 86, Ferrari F12berlinetta",448000,,Arena,,1:07.735,TRUE,TRUE,FALSE,FALSE,TRUE,
441,Lampadati,Pigalle,Sports Classics,Maserati,"Merak, Ghibli I, Citroen SM, Alpine A310",400000,,Unknown,,1:08.969,TRUE,TRUE,FALSE,FALSE,FALSE,
442,Lampadati,Toro,Boats,Riva,Aquarama Lamborghini,1750000,,Unknown,,1:54.847,TRUE,TRUE,FALSE,FALSE,FALSE,
443,Lampadati,Tropos Rallye,Sports,Lancia,"Stratos, Chevrolet Corvette C3,",816000,,Southern,,1:05.766,TRUE,TRUE,FALSE,FALSE,FALSE,
444,Lampadati,Viseris,Sports Classics,De,"Tomaso Pantera GT5, Maserati Merak, BMW M1",875000,,Legendary,,1:06.533,TRUE,TRUE,FALSE,FALSE,FALSE,
445,Dundreary,Landstalker XL,SUVs,Fourth,generation Lincoln Navigator,1220000,,Unknown,,1:16.526,TRUE,TRUE,FALSE,FALSE,FALSE,
446,LCC,Avarus,Motorcycles,Generica,mostly-naked chopper,116000,,Arena,,1:07.168,TRUE,TRUE,FALSE,FALSE,TRUE,
447,LCC,Hexer,Motorcycles,West,Coast Choppers bikes,15000,,Southern,,1:07.167,TRUE,TRUE,FALSE,FALSE,FALSE,
448,LCC,Innovation,Motorcycles,Harley,"Davidson Breakout, Billy Lane Choppers Inc",92500,,Arena,,1:04.999,TRUE,TRUE,FALSE,FALSE,TRUE,
449,LCC,Sanctus,Motorcycles,Custom/Modified,Avarus,1995000,,Southern,,1:03.329,TRUE,TRUE,FALSE,FALSE,FALSE,
450,LF-22,Starling,Planes,Messerschmitt,Me 163 Komet,3657500,,Warstock,,0:44.468,TRUE,TRUE,FALSE,FALSE,FALSE,
451,Benefactor,LM87,Super,Sauber,Mercedes C9 & Mercedes-Benz C11,2915000,,Legendary,,0:58.658,TRUE,TRUE,FALSE,FALSE,FALSE,
452,Ocelot,Locust,Sports,2015,Lotus 3-Eleven,1625000,,Legendary,,1:04.981,TRUE,TRUE,FALSE,FALSE,FALSE,
453,Shitzu,Longfin,Boats,Magnum,44' luxury speed boat,2125000,,Unknown,,1:22.550,TRUE,TRUE,FALSE,FALSE,FALSE,
454,Declasse,Lost Gang Burrito,Vans,GMC,Vandura (A-Team),0,,Unknown,,1:28.189,TRUE,TRUE,FALSE,FALSE,FALSE,
455,Vapid,Lost Slamvan,Muscle,Rat,"Rodded 1953–1956 Ford F-Series (pickup form), 1950s Ford F-Series",0,,Arena,,1:18.462,TRUE,TRUE,FALSE,FALSE,TRUE,
456,Maibatsu,Frogger,Helicopters,Eurocopter,EC135/145,1300000,,Unknown,,0:56.757,TRUE,TRUE,FALSE,FALSE,FALSE,
457,Maibatsu,Manchez,Motorcycles,500cc,KTM,67000,,Southern,,1:06.465,TRUE,TRUE,FALSE,FALSE,FALSE,
458,Maibatsu,Mule,Commercial,Mitsubishi,"Fuso FM, Hino Ranger",27000,,Warstock,,1:50.294,TRUE,TRUE,FALSE,FALSE,FALSE,
459,Maibatsu,Mule (Heist),"Commercial,Vans",Mitsubishi,"Fuso FM series, fifth generation Isuzu Elf N-Series",43225,,Warstock,,1:43.770,TRUE,TRUE,FALSE,FALSE,FALSE,
460,Maibatsu,Penumbra,Sports,Mitsubishi,"Eclipse, Audi TT",24000,,Arena,,1:11.823,TRUE,TRUE,FALSE,FALSE,TRUE,
461,Maibatsu,Sanchez,"Motorcycles,Off-Road",2006-2009,"Yamaha YZ450F, 2007 Kawasaki KX450F, Honda CRF450X",8000,,Southern,,1:03.665,TRUE,TRUE,FALSE,FALSE,FALSE,
462,Maibatsu,Sanchez (Livery),"Motorcycles,Off-Road",2006-2009,"Yamaha YZ450F, 2007 Kawasaki KX450F, Honda CRF450X",7000,,Southern,,1:03.665,TRUE,TRUE,FALSE,FALSE,FALSE,
463,Mammoth,Avenger,Planes,V-22,Osprey,3450000,,Warstock,,0:39.421,TRUE,TRUE,FALSE,FALSE,FALSE,
464,Mammoth,Dodo,Planes,De,Havilland Canada DHC-2 Beaver,500000,,Unknown,,0:55.335,TRUE,TRUE,FALSE,FALSE,FALSE,
465,Mammoth,Hydra,Planes,British,"Aerospace Harrier II, F-35 Lightning II, McDonnell Douglas AV-8B Harrier II",3990000,,Warstock,,0:34.135,TRUE,TRUE,FALSE,FALSE,FALSE,
466,Mammoth,Mogul,Planes,Beechcraft,Model 18,3125500,,Warstock,,0:45.301,TRUE,TRUE,FALSE,FALSE,FALSE,
467,Mammoth,Patriot,"Off-Road,SUVs",Hummer,H2,50000,,Southern,,1:21.866,TRUE,TRUE,FALSE,FALSE,FALSE,
468,Mammoth,Thruster (Jetpack),Military,Martin,Jetpack P12,2500000,,Warstock,,1:39.550,TRUE,TRUE,FALSE,FALSE,FALSE,
469,Mammoth,Tula,Planes,Kaman,K-16,4100000,,Warstock,,0:49.302,TRUE,TRUE,FALSE,FALSE,FALSE,
470,Albany,Manana Custom,Muscle,Buick,"LeSabre, Cadillac Eldorado",925000,,Bennys,,1:15.726,TRUE,TRUE,FALSE,FALSE,FALSE,
471,Maibatsu,Manchez Scout,"Motorcycles,Off-Road",Armstrong,"MT500, Kawasaki KLR 250",225000,,Warstock,,1:06.968,TRUE,TRUE,FALSE,FALSE,FALSE,
472,Maibatsu,Manchez Scout C (Delivery Bike),"Motorcycles,Off-Road",Armstrong,"MT500, Kawasaki KLR 250",0,,Arena,,1:06.133,TRUE,TRUE,FALSE,FALSE,TRUE,
473,Maxwell,Asbo,Compacts,Vauxhall,/ Opel Corsa C,408000,,Southern,,1:17.010,TRUE,TRUE,FALSE,FALSE,FALSE,
474,Maxwell,Vagrant,Off-Road,Ariel,Nomad,2214000,,Southern,,1:03.596,TRUE,TRUE,FALSE,FALSE,FALSE,
475,HVY,Menacer,Off-Road,Boss,Hunting Truck,1775000,,Warstock,,1:13.440,TRUE,TRUE,FALSE,FALSE,FALSE,
476,Metro,Train,Service,,,0,,Unknown,,,TRUE,TRUE,FALSE,FALSE,FALSE,
477,Lampadati,Michelli GT,Sports Classics,Alfa,"Romeo Giulia Sprint GTV, Lancia Fulvia Coupé",1225000,,Southern,,1:12.138,TRUE,TRUE,FALSE,FALSE,FALSE,
478,Mobile,Operations Center (Trailer),"Military,Utility",F.L.A.G.,Mobile Unit,1225000,,Warstock,,,TRUE,TRUE,FALSE,FALSE,FALSE,
479,Maibatsu,MonstroCiti,Off-Road,1997-99,Mitsubishi Pajero Evolution (V55W),1485000,,Southern,,1:06.183,TRUE,TRUE,TRUE,FALSE,FALSE,
480,MTL,Brickade,Service,MAN,"TGS 26.480 6x6 Expedition Truck, MIDS 8815",555000,,Warstock,,1:27.570,TRUE,TRUE,FALSE,FALSE,FALSE,
481,MTL,Dune,"Off-Road,Service",Dakar,MAN TGS 480,1300000,,Southern,,1:14.992,TRUE,TRUE,FALSE,FALSE,FALSE,
482,MTL,(Fukaru Rally),"Off-Road,Service",Dakar,MAN TGS 480,1385000,,Southern,,,TRUE,FALSE,FALSE,FALSE,FALSE,
483,MTL,Truck,Emergency,Los,Angeles Fire Department's engine,3295000,,Warstock,,1:29.340,TRUE,TRUE,FALSE,FALSE,FALSE,
484,MTL,Flatbed,Industrial,2004,Freightliner Century Class 112,0,,Unknown,,1:36.096,TRUE,TRUE,FALSE,FALSE,FALSE,
485,MTL,Packer,Commercial,1994,International 9000/9200,0,,Arena,,1:38.031,TRUE,TRUE,FALSE,FALSE,TRUE,
486,MTL,Pounder,Commercial,International,"Harvester, Mack trucks, International 9000",0,,Arena,,1:46.940,TRUE,TRUE,FALSE,FALSE,TRUE,
487,MTL,Wastelander,Service,Mongo,(Fast & Furious),658350,,Warstock,,1:16.143,TRUE,TRUE,FALSE,FALSE,FALSE,
488,Maibatsu,Mule Custom,Commercial,1990,Mitsubishi Fuso FM series,95760,,Warstock,,1:40.017,TRUE,TRUE,FALSE,FALSE,FALSE,
489,Nagasaki,BF400,"Motorcycles,Off-Road",KTM,Adventure,95000,,Southern,,1:02.296,TRUE,TRUE,FALSE,FALSE,FALSE,
490,Nagasaki,Blazer,Off-Road,Yamaha,YFZ450,8000,,Southern,,1:07.734,TRUE,TRUE,FALSE,FALSE,FALSE,
491,Nagasaki,Blazer Aqua,Off-Road,Gibbs,Quadski,1755600,,Warstock,,1:05.283,TRUE,TRUE,FALSE,FALSE,FALSE,
492,Nagasaki,Lifeguard,"Off-Road,Emergency",Yamaha,YFZ450,62000,,Arena,,1:22.288,TRUE,TRUE,FALSE,FALSE,TRUE,
493,Nagasaki,Buzzard,Helicopters,MD,Helicopters MH-6 Little Bird,0,,Unknown,,0:57.523,TRUE,TRUE,FALSE,FALSE,FALSE,
494,Nagasaki,Buzzard Attack Chopper,Helicopters,MD,Helicopters AH-6 Little Bird,2000000,,Warstock,,0:57.523,TRUE,TRUE,FALSE,FALSE,FALSE,
495,Nagasaki,(Golf),Utility,,,0,,Unknown,,1:39.115,TRUE,TRUE,FALSE,FALSE,FALSE,
496,Nagasaki,(Bunker),Utility,,,120000,,Unknown,,2:07.770,TRUE,TRUE,FALSE,FALSE,FALSE,
497,Nagasaki,Carbon RS,Motorcycles,Ducati,"1199, EBR 1190RS",40000,,Legendary,,1:00.960,TRUE,TRUE,FALSE,FALSE,FALSE,
498,Nagasaki,Chimera,Motorcycles,Generic,Custom Tricycle,210000,,Southern,,1:08.935,TRUE,TRUE,FALSE,FALSE,FALSE,
499,Nagasaki,Dinghy (4-seater),Boats,Rigid-hulled,inflatable boat,166250,,Unknown,,1:34.794,TRUE,TRUE,FALSE,FALSE,FALSE,
500,Nagasaki,Dinghy (2-seater),Boats,Rigid-hulled,inflatable boat,0,,Unknown,,1:34.694,TRUE,TRUE,FALSE,FALSE,FALSE,
501,Nagasaki,Havok,Helicopters,Heli-Sport,CH-7,2300900,,Unknown,,0:55.234,TRUE,TRUE,FALSE,FALSE,FALSE,
502,Nagasaki,Hot Rod Blazer,Off-Road,,,69000,,Arena,,1:07.744,TRUE,TRUE,FALSE,FALSE,TRUE,
503,Nagasaki,Shotaro,Motorcycles,Lotus,"C-01, Light Cycle from Tron: Legacy",2225000,,Legendary,,0:57.490,TRUE,TRUE,FALSE,FALSE,FALSE,
504,Nagasaki,Street Blazer,Off-Road,Spy,Racing Quad,81000,,Southern,,1:04.914,TRUE,TRUE,FALSE,FALSE,FALSE,
505,Nagasaki,Ultralight,Planes,Generic,ultralight aircraft,665000,,Unknown,,1:39.168,TRUE,TRUE,FALSE,FALSE,FALSE,
506,Vulcar,Nebula Turbo,Sports Classics,First,generation Volvo 242 2-door sedan,797000,,Southern,,1:16.260,TRUE,TRUE,FALSE,FALSE,FALSE,
507,Benefactor,Nightmare Bruiser,Off-Road,Mercedes-Benz,"W123, ""People Eater's"" limousine from the 2015 action film, Mad Max: Fury Road",1609000,,Arena,,,TRUE,FALSE,FALSE,FALSE,TRUE,
508,Declasse,Nightmare Brutus,Off-Road,1988,"Chevrolet K-2500 Silverado from the film ""Tango & Cash""",2666650,,Arena,,,TRUE,FALSE,FALSE,FALSE,TRUE,
509,MTL,Nightmare Cerberus,Commercial,Peterbilt,"281, War Rig from Mad Max: Fury Road",3870300,,Arena,,,TRUE,FALSE,FALSE,FALSE,TRUE,
510,Western,Nightmare Deathbike,Motorcycles,Daryl's,bike from the TV Series The Walking Dead,1269000,,Arena,,,TRUE,FALSE,FALSE,FALSE,TRUE,
511,Vapid,Nightmare Dominator,Muscle,Custom,Ford Mustang from the 2008 film Death Race,1132000,,Arena,,,TRUE,FALSE,FALSE,FALSE,TRUE,
512,Declasse,Nightmare Impaler,Muscle,Pachenko's,Buick from the movie Death Race,1209500,,Arena,,,TRUE,FALSE,FALSE,FALSE,TRUE,
513,Vapid,Nightmare Imperator,Muscle,1973,"Ford Falcon XB GT, Pursuit Special",2284940,,Arena,,,TRUE,FALSE,FALSE,FALSE,TRUE,
514,Weeny,Issi (Arena),Compacts,Custom,"1964 Mini Cooper S, aka ""The Mini""",1089000,,Arena,,1:07.368,TRUE,TRUE,FALSE,FALSE,TRUE,
