Vehicle_ID,GTA_Make,GTA_Model,Class,Real_World_Make,Real_World_Model,Price,Drivetrain,Shop,Top_Speed_MPH,Lap_Time,Weaponized,HSW,Imani,Bennys,Arena,Notes
288,Karin,Banshee 6,Sports,Toyota,Model_288,1852000,RWD,San Andreas Super Autos,122.16,0:57.552,FALSE,FALSE,FALSE,FALSE,FALSE,Performance sports car with racing heritage
289,Dinka,Alpha 6,Sports,Nissan,Model_289,1856000,AWD,Legendary Motorsport,123.23,0:58.556,FALSE,FALSE,FALSE,TRUE,FALSE,Performance sports car with racing heritage
290,Annis,Penumbra 6,Sports,BMW,Model_290,1860000,FWD,San Andreas Super Autos,124.30,0:59.560,FALSE,FALSE,FALSE,FALSE,FALSE,Performance sports car with racing heritage
291,Obey,Schwartzer 6,Sports,Audi,Model_291,1864000,RWD,Legendary Motorsport,125.37,0:57.564,FALSE,FALSE,FALSE,FALSE,FALSE,Performance sports car with racing heritage
292,Pfister,Buffalo 6,Sports,Toyota,Model_292,1868000,AWD,San Andreas Super Autos,126.44,0:58.568,FALSE,FALSE,FALSE,FALSE,FALSE,Performance sports car with racing heritage
293,Dewbauchee,Dominator 6,Sports,Nissan,Model_293,1872000,FWD,Legendary Motorsport,127.51,0:59.572,FALSE,FALSE,FALSE,FALSE,FALSE,Performance sports car with racing heritage
294,Grotti,Ruiner 6,Sports,BMW,Model_294,1876000,RWD,San Andreas Super Autos,122.58,0:57.576,FALSE,TRUE,FALSE,FALSE,FALSE,Performance sports car with racing heritage
295,Lampadati,Phoenix 6,Sports,Audi,Model_295,1880000,AWD,Legendary Motorsport,123.65,0:58.580,FALSE,FALSE,FALSE,FALSE,FALSE,Performance sports car with racing heritage
296,Karin,Sabre Turbo 6,Sports,Toyota,Model_296,1884000,FWD,San Andreas Super Autos,124.72,0:59.584,FALSE,FALSE,FALSE,FALSE,FALSE,Performance sports car with racing heritage
297,Dinka,Tornado 6,Sports,Nissan,Model_297,1888000,RWD,Legendary Motorsport,125.79,0:57.588,FALSE,FALSE,FALSE,FALSE,FALSE,Performance sports car with racing heritage
298,Annis,Voodoo 7,Sports,BMW,Model_298,1892000,AWD,San Andreas Super Autos,126.86,0:58.592,FALSE,FALSE,FALSE,FALSE,FALSE,Performance sports car with racing heritage
299,Obey,Comet 7,Sports,Audi,Model_299,1896000,FWD,Legendary Motorsport,127.93,0:59.596,FALSE,FALSE,FALSE,FALSE,FALSE,Performance sports car with racing heritage
300,Pfister,Carbonizzare 7,Sports,Toyota,Model_300,1900000,RWD,San Andreas Super Autos,122.00,0:57.600,FALSE,FALSE,FALSE,FALSE,FALSE,Performance sports car with racing heritage
301,Dewbauchee,Coquette 7,Sports,Nissan,Model_301,1904000,AWD,Legendary Motorsport,123.07,0:58.604,FALSE,FALSE,FALSE,FALSE,FALSE,Performance sports car with racing heritage
302,Grotti,Banshee 7,Sports,BMW,Model_302,1908000,FWD,San Andreas Super Autos,124.14,0:59.608,FALSE,FALSE,FALSE,FALSE,FALSE,Performance sports car with racing heritage
303,Lampadati,Alpha 7,Sports,Audi,Model_303,1912000,RWD,Legendary Motorsport,125.21,0:57.612,FALSE,FALSE,FALSE,FALSE,FALSE,Performance sports car with racing heritage
304,Karin,Penumbra 7,Sports,Toyota,Model_304,1916000,AWD,San Andreas Super Autos,126.28,0:58.616,FALSE,FALSE,TRUE,FALSE,FALSE,Performance sports car with racing heritage
305,Dinka,Schwartzer 7,Sports,Nissan,Model_305,1920000,FWD,Legendary Motorsport,127.35,0:59.620,FALSE,FALSE,FALSE,FALSE,FALSE,Performance sports car with racing heritage
306,Annis,Buffalo 7,Sports,BMW,Model_306,1924000,RWD,San Andreas Super Autos,122.42,0:57.624,FALSE,FALSE,FALSE,TRUE,FALSE,Performance sports car with racing heritage
307,Obey,Dominator 7,Sports,Audi,Model_307,1928000,AWD,Legendary Motorsport,123.49,0:58.628,FALSE,FALSE,FALSE,FALSE,FALSE,Performance sports car with racing heritage
308,Pfister,Ruiner 7,Sports,Toyota,Model_308,1932000,FWD,San Andreas Super Autos,124.56,0:59.632,FALSE,TRUE,FALSE,FALSE,FALSE,Performance sports car with racing heritage
309,Dewbauchee,Phoenix 7,Sports,Nissan,Model_309,1936000,RWD,Legendary Motorsport,125.63,0:57.636,FALSE,FALSE,FALSE,FALSE,FALSE,Performance sports car with racing heritage
310,Grotti,Sabre Turbo 7,Sports,BMW,Model_310,1940000,AWD,San Andreas Super Autos,126.70,0:58.640,FALSE,FALSE,FALSE,FALSE,FALSE,Performance sports car with racing heritage
311,Lampadati,Tornado 7,Sports,Audi,Model_311,1944000,FWD,Legendary Motorsport,127.77,0:59.644,FALSE,FALSE,FALSE,FALSE,FALSE,Performance sports car with racing heritage
312,Karin,Voodoo 8,Sports,Toyota,Model_312,1948000,RWD,San Andreas Super Autos,122.84,0:57.648,FALSE,FALSE,FALSE,FALSE,FALSE,Performance sports car with racing heritage
313,Dinka,Comet 8,Sports,Nissan,Model_313,1952000,AWD,Legendary Motorsport,123.91,0:58.652,FALSE,FALSE,FALSE,FALSE,FALSE,Performance sports car with racing heritage
314,Annis,Carbonizzare 8,Sports,BMW,Model_314,1956000,FWD,San Andreas Super Autos,124.98,0:59.656,FALSE,FALSE,FALSE,FALSE,FALSE,Performance sports car with racing heritage
315,Obey,Coquette 8,Sports,Audi,Model_315,1960000,RWD,Legendary Motorsport,125.05,0:57.660,FALSE,FALSE,FALSE,FALSE,FALSE,Performance sports car with racing heritage
316,Pfister,Banshee 8,Sports,Toyota,Model_316,1964000,AWD,San Andreas Super Autos,126.12,0:58.664,FALSE,FALSE,FALSE,FALSE,FALSE,Performance sports car with racing heritage
317,Dewbauchee,Alpha 8,Sports,Nissan,Model_317,1968000,FWD,Legendary Motorsport,127.19,0:59.668,FALSE,FALSE,FALSE,FALSE,FALSE,Performance sports car with racing heritage
318,Grotti,Penumbra 8,Sports,BMW,Model_318,1972000,RWD,San Andreas Super Autos,122.26,0:57.672,FALSE,FALSE,FALSE,FALSE,FALSE,Performance sports car with racing heritage
319,Lampadati,Schwartzer 8,Sports,Audi,Model_319,1976000,AWD,Legendary Motorsport,123.33,0:58.676,FALSE,FALSE,FALSE,FALSE,FALSE,Performance sports car with racing heritage
320,Karin,Buffalo 8,Sports,Toyota,Model_320,1980000,FWD,San Andreas Super Autos,124.40,0:59.680,FALSE,FALSE,FALSE,FALSE,FALSE,Performance sports car with racing heritage
321,Dinka,Dominator 8,Sports,Nissan,Model_321,1984000,RWD,Legendary Motorsport,125.47,0:57.684,FALSE,FALSE,FALSE,FALSE,FALSE,Performance sports car with racing heritage
322,Annis,Ruiner 8,Sports,BMW,Model_322,1988000,AWD,San Andreas Super Autos,126.54,0:58.688,FALSE,TRUE,FALSE,FALSE,FALSE,Performance sports car with racing heritage
323,Obey,Phoenix 8,Sports,Audi,Model_323,1992000,FWD,Legendary Motorsport,127.61,0:59.692,FALSE,FALSE,TRUE,TRUE,FALSE,Performance sports car with racing heritage
324,Pfister,Sabre Turbo 8,Sports,Toyota,Model_324,1996000,RWD,San Andreas Super Autos,122.68,0:57.696,FALSE,FALSE,FALSE,FALSE,FALSE,Performance sports car with racing heritage
325,Dewbauchee,Tornado 8,Sports,Nissan,Model_325,2000000,AWD,Legendary Motorsport,123.75,0:58.700,FALSE,FALSE,FALSE,FALSE,FALSE,Performance sports car with racing heritage
326,Grotti,Voodoo 9,Sports,BMW,Model_326,2004000,FWD,San Andreas Super Autos,124.82,0:59.704,FALSE,FALSE,FALSE,FALSE,FALSE,Performance sports car with racing heritage
327,Lampadati,Comet 9,Sports,Audi,Model_327,2008000,RWD,Legendary Motorsport,125.89,0:57.708,FALSE,FALSE,FALSE,FALSE,FALSE,Performance sports car with racing heritage
328,Karin,Carbonizzare 9,Sports,Toyota,Model_328,2012000,AWD,San Andreas Super Autos,126.96,0:58.712,FALSE,FALSE,FALSE,FALSE,FALSE,Performance sports car with racing heritage
329,Dinka,Coquette 9,Sports,Nissan,Model_329,2016000,FWD,Legendary Motorsport,127.03,0:59.716,FALSE,FALSE,FALSE,FALSE,FALSE,Performance sports car with racing heritage
330,Annis,Banshee 9,Sports,BMW,Model_330,2020000,RWD,San Andreas Super Autos,122.10,0:57.720,FALSE,FALSE,FALSE,FALSE,FALSE,Performance sports car with racing heritage
331,Obey,Alpha 9,Sports,Audi,Model_331,2024000,AWD,Legendary Motorsport,123.17,0:58.724,FALSE,FALSE,FALSE,FALSE,FALSE,Performance sports car with racing heritage
332,Pfister,Penumbra 9,Sports,Toyota,Model_332,2028000,FWD,San Andreas Super Autos,124.24,0:59.728,FALSE,FALSE,FALSE,FALSE,FALSE,Performance sports car with racing heritage
333,Dewbauchee,Schwartzer 9,Sports,Nissan,Model_333,2032000,RWD,Legendary Motorsport,125.31,0:57.732,FALSE,FALSE,FALSE,FALSE,FALSE,Performance sports car with racing heritage
334,Grotti,Buffalo 9,Sports,BMW,Model_334,2036000,AWD,San Andreas Super Autos,126.38,0:58.736,FALSE,FALSE,FALSE,FALSE,FALSE,Performance sports car with racing heritage
335,Lampadati,Dominator 9,Sports,Audi,Model_335,2040000,FWD,Legendary Motorsport,127.45,0:59.740,FALSE,FALSE,FALSE,FALSE,FALSE,Performance sports car with racing heritage
336,Karin,Ruiner 9,Sports,Toyota,Model_336,2044000,RWD,San Andreas Super Autos,122.52,0:57.744,FALSE,TRUE,FALSE,FALSE,FALSE,Performance sports car with racing heritage
337,Dinka,Phoenix 9,Sports,Nissan,Model_337,2048000,AWD,Legendary Motorsport,123.59,0:58.748,FALSE,FALSE,FALSE,FALSE,FALSE,Performance sports car with racing heritage
338,Annis,Sabre Turbo 9,Sports,BMW,Model_338,2052000,FWD,San Andreas Super Autos,124.66,0:59.752,FALSE,FALSE,FALSE,FALSE,FALSE,Performance sports car with racing heritage
339,Obey,Tornado 9,Sports,Audi,Model_339,2056000,RWD,Legendary Motorsport,125.73,0:57.756,FALSE,FALSE,FALSE,FALSE,FALSE,Performance sports car with racing heritage
340,Pfister,Voodoo 10,Sports,Toyota,Model_340,2060000,AWD,San Andreas Super Autos,126.80,0:58.760,FALSE,FALSE,FALSE,TRUE,FALSE,Performance sports car with racing heritage
341,Dewbauchee,Comet 10,Sports,Nissan,Model_341,2064000,FWD,Legendary Motorsport,127.87,0:59.764,FALSE,FALSE,FALSE,FALSE,FALSE,Performance sports car with racing heritage
342,Grotti,Carbonizzare 10,Sports,BMW,Model_342,2068000,RWD,San Andreas Super Autos,122.94,0:57.768,FALSE,FALSE,TRUE,FALSE,FALSE,Performance sports car with racing heritage
343,Lampadati,Coquette 10,Sports,Audi,Model_343,2072000,AWD,Legendary Motorsport,123.01,0:58.772,FALSE,FALSE,FALSE,FALSE,FALSE,Performance sports car with racing heritage
344,Karin,Banshee 10,Sports,Toyota,Model_344,2076000,FWD,San Andreas Super Autos,124.08,0:59.776,FALSE,FALSE,FALSE,FALSE,FALSE,Performance sports car with racing heritage
345,Dinka,Alpha 10,Sports,Nissan,Model_345,2080000,RWD,Legendary Motorsport,125.15,0:57.780,FALSE,FALSE,FALSE,FALSE,FALSE,Performance sports car with racing heritage
346,Annis,Penumbra 10,Sports,BMW,Model_346,2084000,AWD,San Andreas Super Autos,126.22,0:58.784,FALSE,FALSE,FALSE,FALSE,FALSE,Performance sports car with racing heritage
347,Obey,Schwartzer 10,Sports,Audi,Model_347,2088000,FWD,Legendary Motorsport,127.29,0:59.788,FALSE,FALSE,FALSE,FALSE,FALSE,Performance sports car with racing heritage
348,Pfister,Buffalo 10,Sports,Toyota,Model_348,2092000,RWD,San Andreas Super Autos,122.36,0:57.792,FALSE,FALSE,FALSE,FALSE,FALSE,Performance sports car with racing heritage
349,Dewbauchee,Dominator 10,Sports,Nissan,Model_349,2096000,AWD,Legendary Motorsport,123.43,0:58.796,FALSE,FALSE,FALSE,FALSE,FALSE,Performance sports car with racing heritage
350,Grotti,Ruiner 10,Sports,BMW,Model_350,2100000,FWD,San Andreas Super Autos,124.50,0:59.800,FALSE,TRUE,FALSE,FALSE,FALSE,Performance sports car with racing heritage
351,Imponte,Gauntlet,Muscle,Pontiac,Model_351,1177500,RWD,Southern S.A. Super Autos,119.59,0:58.302,FALSE,FALSE,FALSE,FALSE,FALSE,Classic American muscle car with V8 power
352,Willard,Dominator,Muscle,Pontiac,Model_352,1180000,RWD,San Andreas Super Autos,120.68,0:59.304,FALSE,TRUE,FALSE,FALSE,FALSE,Classic American muscle car with V8 power
353,Cheval,Phoenix,Muscle,Pontiac,Model_353,1182500,RWD,Southern S.A. Super Autos,121.77,0:60.306,FALSE,FALSE,FALSE,FALSE,FALSE,Classic American muscle car with V8 power
354,Vapid,Sabre Turbo,Muscle,Ford,Model_354,1185000,RWD,San Andreas Super Autos,122.86,0:58.308,FALSE,FALSE,FALSE,FALSE,FALSE,Classic American muscle car with V8 power
355,Declasse,Ruiner,Muscle,Chevrolet,Model_355,1187500,RWD,Southern S.A. Super Autos,118.95,0:59.310,FALSE,FALSE,FALSE,FALSE,FALSE,Classic American muscle car with V8 power
356,Bravado,Vigero,Muscle,Dodge,Model_356,1190000,RWD,San Andreas Super Autos,119.04,0:60.312,FALSE,FALSE,FALSE,FALSE,FALSE,Classic American muscle car with V8 power
357,Imponte,Blade,Muscle,Pontiac,Model_357,1192500,RWD,Southern S.A. Super Autos,120.13,0:58.314,FALSE,FALSE,FALSE,FALSE,FALSE,Classic American muscle car with V8 power
358,Willard,Buccaneer,Muscle,Pontiac,Model_358,1195000,RWD,San Andreas Super Autos,121.22,0:59.316,FALSE,FALSE,FALSE,FALSE,FALSE,Classic American muscle car with V8 power
359,Cheval,Voodoo,Muscle,Pontiac,Model_359,1197500,RWD,Southern S.A. Super Autos,122.31,0:60.318,FALSE,FALSE,FALSE,FALSE,FALSE,Classic American muscle car with V8 power
360,Vapid,Tampa,Muscle,Ford,Model_360,1200000,RWD,San Andreas Super Autos,118.40,0:58.320,FALSE,FALSE,FALSE,TRUE,FALSE,Classic American muscle car with V8 power
361,Declasse,Tornado,Muscle,Chevrolet,Model_361,1202500,RWD,Southern S.A. Super Autos,119.49,0:59.322,FALSE,FALSE,FALSE,FALSE,FALSE,Classic American muscle car with V8 power
362,Bravado,Stallion,Muscle,Dodge,Model_362,1205000,RWD,San Andreas Super Autos,120.58,0:60.324,FALSE,FALSE,FALSE,FALSE,FALSE,Classic American muscle car with V8 power
363,Imponte,Nightshade,Muscle,Pontiac,Model_363,1207500,RWD,Southern S.A. Super Autos,121.67,0:58.326,FALSE,FALSE,FALSE,FALSE,FALSE,Classic American muscle car with V8 power
364,Willard,Dukes,Muscle,Pontiac,Model_364,1210000,RWD,San Andreas Super Autos,122.76,0:59.328,FALSE,FALSE,FALSE,FALSE,FALSE,Classic American muscle car with V8 power
365,Cheval,Hotknife,Muscle,Pontiac,Model_365,1212500,RWD,Southern S.A. Super Autos,118.85,0:60.330,FALSE,FALSE,FALSE,FALSE,FALSE,Classic American muscle car with V8 power
366,Vapid,Hustler,Muscle,Ford,Model_366,1215000,RWD,San Andreas Super Autos,119.94,0:58.332,FALSE,FALSE,FALSE,FALSE,FALSE,Classic American muscle car with V8 power
367,Declasse,Impaler,Muscle,Chevrolet,Model_367,1217500,RWD,Southern S.A. Super Autos,120.03,0:59.334,FALSE,FALSE,FALSE,FALSE,FALSE,Classic American muscle car with V8 power
368,Bravado,Vamos,Muscle,Dodge,Model_368,1220000,RWD,San Andreas Super Autos,121.12,0:60.336,FALSE,TRUE,FALSE,FALSE,FALSE,Classic American muscle car with V8 power
369,Imponte,Yosemite,Muscle,Pontiac,Model_369,1222500,RWD,Southern S.A. Super Autos,122.21,0:58.338,FALSE,FALSE,FALSE,FALSE,FALSE,Classic American muscle car with V8 power
370,Willard,Deviant,Muscle,Pontiac,Model_370,1225000,RWD,San Andreas Super Autos,118.30,0:59.340,FALSE,FALSE,FALSE,FALSE,FALSE,Classic American muscle car with V8 power
371,Cheval,Tulip,Muscle,Pontiac,Model_371,1227500,RWD,Southern S.A. Super Autos,119.39,0:60.342,FALSE,FALSE,FALSE,FALSE,FALSE,Classic American muscle car with V8 power
372,Vapid,Clique,Muscle,Ford,Model_372,1230000,RWD,San Andreas Super Autos,120.48,0:58.344,FALSE,FALSE,FALSE,TRUE,FALSE,Classic American muscle car with V8 power
373,Declasse,Ellie,Muscle,Chevrolet,Model_373,1232500,RWD,Southern S.A. Super Autos,121.57,0:59.346,FALSE,FALSE,FALSE,FALSE,FALSE,Classic American muscle car with V8 power
374,Bravado,Hermes,Muscle,Dodge,Model_374,1235000,RWD,San Andreas Super Autos,122.66,0:60.348,FALSE,FALSE,FALSE,FALSE,FALSE,Classic American muscle car with V8 power
375,Imponte,Gauntlet 2,Muscle,Pontiac,Model_375,1237500,RWD,Southern S.A. Super Autos,118.75,0:58.350,FALSE,FALSE,FALSE,FALSE,FALSE,Classic American muscle car with V8 power
376,Willard,Dominator 2,Muscle,Pontiac,Model_376,1240000,RWD,San Andreas Super Autos,119.84,0:59.352,FALSE,FALSE,FALSE,FALSE,FALSE,Classic American muscle car with V8 power
377,Cheval,Phoenix 2,Muscle,Pontiac,Model_377,1242500,RWD,Southern S.A. Super Autos,120.93,0:60.354,FALSE,FALSE,FALSE,FALSE,FALSE,Classic American muscle car with V8 power
378,Vapid,Sabre Turbo 2,Muscle,Ford,Model_378,1245000,RWD,San Andreas Super Autos,121.02,0:58.356,FALSE,FALSE,FALSE,FALSE,FALSE,Classic American muscle car with V8 power
379,Declasse,Ruiner 2,Muscle,Chevrolet,Model_379,1247500,RWD,Southern S.A. Super Autos,122.11,0:59.358,FALSE,FALSE,FALSE,FALSE,FALSE,Classic American muscle car with V8 power
380,Bravado,Vigero 2,Muscle,Dodge,Model_380,1250000,RWD,San Andreas Super Autos,118.20,0:60.360,FALSE,FALSE,FALSE,FALSE,FALSE,Classic American muscle car with V8 power
381,Imponte,Blade 2,Muscle,Pontiac,Model_381,1252500,RWD,Southern S.A. Super Autos,119.29,0:58.362,FALSE,FALSE,FALSE,FALSE,FALSE,Classic American muscle car with V8 power
382,Willard,Buccaneer 2,Muscle,Pontiac,Model_382,1255000,RWD,San Andreas Super Autos,120.38,0:59.364,FALSE,FALSE,FALSE,FALSE,FALSE,Classic American muscle car with V8 power
383,Cheval,Voodoo 2,Muscle,Pontiac,Model_383,1257500,RWD,Southern S.A. Super Autos,121.47,0:60.366,FALSE,FALSE,FALSE,FALSE,FALSE,Classic American muscle car with V8 power
384,Vapid,Tampa 2,Muscle,Ford,Model_384,1260000,RWD,San Andreas Super Autos,122.56,0:58.368,FALSE,TRUE,FALSE,TRUE,FALSE,Classic American muscle car with V8 power
385,Declasse,Tornado 2,Muscle,Chevrolet,Model_385,1262500,RWD,Southern S.A. Super Autos,118.65,0:59.370,FALSE,FALSE,FALSE,FALSE,FALSE,Classic American muscle car with V8 power
386,Bravado,Stallion 2,Muscle,Dodge,Model_386,1265000,RWD,San Andreas Super Autos,119.74,0:60.372,FALSE,FALSE,FALSE,FALSE,FALSE,Classic American muscle car with V8 power
387,Imponte,Nightshade 2,Muscle,Pontiac,Model_387,1267500,RWD,Southern S.A. Super Autos,120.83,0:58.374,FALSE,FALSE,FALSE,FALSE,FALSE,Classic American muscle car with V8 power
388,Willard,Dukes 2,Muscle,Pontiac,Model_388,1270000,RWD,San Andreas Super Autos,121.92,0:59.376,FALSE,FALSE,FALSE,FALSE,FALSE,Classic American muscle car with V8 power
389,Cheval,Hotknife 2,Muscle,Pontiac,Model_389,1272500,RWD,Southern S.A. Super Autos,122.01,0:60.378,FALSE,FALSE,FALSE,FALSE,FALSE,Classic American muscle car with V8 power
390,Vapid,Hustler 2,Muscle,Ford,Model_390,1275000,RWD,San Andreas Super Autos,118.10,0:58.380,FALSE,FALSE,FALSE,FALSE,FALSE,Classic American muscle car with V8 power
391,Declasse,Impaler 2,Muscle,Chevrolet,Model_391,1277500,RWD,Southern S.A. Super Autos,119.19,0:59.382,FALSE,FALSE,FALSE,FALSE,FALSE,Classic American muscle car with V8 power
392,Bravado,Vamos 2,Muscle,Dodge,Model_392,1280000,RWD,San Andreas Super Autos,120.28,0:60.384,FALSE,FALSE,FALSE,FALSE,FALSE,Classic American muscle car with V8 power
393,Imponte,Yosemite 2,Muscle,Pontiac,Model_393,1282500,RWD,Southern S.A. Super Autos,121.37,0:58.386,FALSE,FALSE,FALSE,FALSE,FALSE,Classic American muscle car with V8 power
394,Willard,Deviant 2,Muscle,Pontiac,Model_394,1285000,RWD,San Andreas Super Autos,122.46,0:59.388,FALSE,FALSE,FALSE,FALSE,FALSE,Classic American muscle car with V8 power
395,Cheval,Tulip 2,Muscle,Pontiac,Model_395,1287500,RWD,Southern S.A. Super Autos,118.55,0:60.390,FALSE,FALSE,FALSE,FALSE,FALSE,Classic American muscle car with V8 power
396,Vapid,Clique 2,Muscle,Ford,Model_396,1290000,RWD,San Andreas Super Autos,119.64,0:58.392,FALSE,FALSE,FALSE,TRUE,FALSE,Classic American muscle car with V8 power
397,Declasse,Ellie 2,Muscle,Chevrolet,Model_397,1292500,RWD,Southern S.A. Super Autos,120.73,0:59.394,FALSE,FALSE,FALSE,FALSE,FALSE,Classic American muscle car with V8 power
398,Bravado,Hermes 2,Muscle,Dodge,Model_398,1295000,RWD,San Andreas Super Autos,121.82,0:60.396,FALSE,FALSE,FALSE,FALSE,FALSE,Classic American muscle car with V8 power
399,Imponte,Gauntlet 3,Muscle,Pontiac,Model_399,1297500,RWD,Southern S.A. Super Autos,122.91,0:58.398,FALSE,FALSE,FALSE,FALSE,FALSE,Classic American muscle car with V8 power
400,Willard,Dominator 3,Muscle,Pontiac,Model_400,1300000,RWD,San Andreas Super Autos,118.00,0:59.400,FALSE,TRUE,FALSE,FALSE,FALSE,Classic American muscle car with V8 power
401,Cheval,Phoenix 3,Muscle,Pontiac,Model_401,1302500,RWD,Southern S.A. Super Autos,119.09,0:60.402,FALSE,FALSE,FALSE,FALSE,FALSE,Classic American muscle car with V8 power
402,Vapid,Sabre Turbo 3,Muscle,Ford,Model_402,1305000,RWD,San Andreas Super Autos,120.18,0:58.404,FALSE,FALSE,FALSE,FALSE,FALSE,Classic American muscle car with V8 power
403,Declasse,Ruiner 3,Muscle,Chevrolet,Model_403,1307500,RWD,Southern S.A. Super Autos,121.27,0:59.406,FALSE,FALSE,FALSE,FALSE,FALSE,Classic American muscle car with V8 power
404,Bravado,Vigero 3,Muscle,Dodge,Model_404,1310000,RWD,San Andreas Super Autos,122.36,0:60.408,FALSE,FALSE,FALSE,FALSE,FALSE,Classic American muscle car with V8 power
405,Imponte,Blade 3,Muscle,Pontiac,Model_405,1312500,RWD,Southern S.A. Super Autos,118.45,0:58.410,FALSE,FALSE,FALSE,FALSE,FALSE,Classic American muscle car with V8 power
406,Willard,Buccaneer 3,Muscle,Pontiac,Model_406,1315000,RWD,San Andreas Super Autos,119.54,0:59.412,FALSE,FALSE,FALSE,FALSE,FALSE,Classic American muscle car with V8 power
407,Cheval,Voodoo 3,Muscle,Pontiac,Model_407,1317500,RWD,Southern S.A. Super Autos,120.63,0:60.414,FALSE,FALSE,FALSE,FALSE,FALSE,Classic American muscle car with V8 power
408,Vapid,Tampa 3,Muscle,Ford,Model_408,1320000,RWD,San Andreas Super Autos,121.72,0:58.416,FALSE,FALSE,FALSE,TRUE,FALSE,Classic American muscle car with V8 power
409,Declasse,Tornado 3,Muscle,Chevrolet,Model_409,1322500,RWD,Southern S.A. Super Autos,122.81,0:59.418,FALSE,FALSE,FALSE,FALSE,FALSE,Classic American muscle car with V8 power
410,Bravado,Stallion 3,Muscle,Dodge,Model_410,1325000,RWD,San Andreas Super Autos,118.90,0:60.420,FALSE,FALSE,FALSE,FALSE,FALSE,Classic American muscle car with V8 power
411,Imponte,Nightshade 3,Muscle,Pontiac,Model_411,1327500,RWD,Southern S.A. Super Autos,119.99,0:58.422,FALSE,FALSE,FALSE,FALSE,FALSE,Classic American muscle car with V8 power
412,Willard,Dukes 3,Muscle,Pontiac,Model_412,1330000,RWD,San Andreas Super Autos,120.08,0:59.424,FALSE,FALSE,FALSE,FALSE,FALSE,Classic American muscle car with V8 power
413,Cheval,Hotknife 3,Muscle,Pontiac,Model_413,1332500,RWD,Southern S.A. Super Autos,121.17,0:60.426,FALSE,FALSE,FALSE,FALSE,FALSE,Classic American muscle car with V8 power
414,Vapid,Hustler 3,Muscle,Ford,Model_414,1335000,RWD,San Andreas Super Autos,122.26,0:58.428,FALSE,FALSE,FALSE,FALSE,FALSE,Classic American muscle car with V8 power
415,Declasse,Impaler 3,Muscle,Chevrolet,Model_415,1337500,RWD,Southern S.A. Super Autos,118.35,0:59.430,FALSE,FALSE,FALSE,FALSE,FALSE,Classic American muscle car with V8 power
416,Bravado,Vamos 3,Muscle,Dodge,Model_416,1340000,RWD,San Andreas Super Autos,119.44,0:60.432,FALSE,TRUE,FALSE,FALSE,FALSE,Classic American muscle car with V8 power
417,Imponte,Yosemite 3,Muscle,Pontiac,Model_417,1342500,RWD,Southern S.A. Super Autos,120.53,0:58.434,FALSE,FALSE,FALSE,FALSE,FALSE,Classic American muscle car with V8 power
418,Willard,Deviant 3,Muscle,Pontiac,Model_418,1345000,RWD,San Andreas Super Autos,121.62,0:59.436,FALSE,FALSE,FALSE,FALSE,FALSE,Classic American muscle car with V8 power
419,Cheval,Tulip 3,Muscle,Pontiac,Model_419,1347500,RWD,Southern S.A. Super Autos,122.71,0:60.438,FALSE,FALSE,FALSE,FALSE,FALSE,Classic American muscle car with V8 power
420,Vapid,Clique 3,Muscle,Ford,Model_420,1350000,RWD,San Andreas Super Autos,118.80,0:58.440,FALSE,FALSE,FALSE,TRUE,FALSE,Classic American muscle car with V8 power
421,Declasse,Ellie 3,Muscle,Chevrolet,Model_421,1352500,RWD,Southern S.A. Super Autos,119.89,0:59.442,FALSE,FALSE,FALSE,FALSE,FALSE,Classic American muscle car with V8 power
422,Bravado,Hermes 3,Muscle,Dodge,Model_422,1355000,RWD,San Andreas Super Autos,120.98,0:60.444,FALSE,FALSE,FALSE,FALSE,FALSE,Classic American muscle car with V8 power
423,Imponte,Gauntlet 4,Muscle,Pontiac,Model_423,1357500,RWD,Southern S.A. Super Autos,121.07,0:58.446,FALSE,FALSE,FALSE,FALSE,FALSE,Classic American muscle car with V8 power
424,Willard,Dominator 4,Muscle,Pontiac,Model_424,1360000,RWD,San Andreas Super Autos,122.16,0:59.448,FALSE,FALSE,FALSE,FALSE,FALSE,Classic American muscle car with V8 power
425,Cheval,Phoenix 4,Muscle,Pontiac,Model_425,1362500,RWD,Southern S.A. Super Autos,118.25,0:60.450,FALSE,FALSE,FALSE,FALSE,FALSE,Classic American muscle car with V8 power
426,Vapid,Sabre Turbo 4,Muscle,Ford,Model_426,1365000,RWD,San Andreas Super Autos,119.34,0:58.452,FALSE,FALSE,FALSE,FALSE,FALSE,Classic American muscle car with V8 power
427,Declasse,Ruiner 4,Muscle,Chevrolet,Model_427,1367500,RWD,Southern S.A. Super Autos,120.43,0:59.454,FALSE,FALSE,FALSE,FALSE,FALSE,Classic American muscle car with V8 power
428,Bravado,Vigero 4,Muscle,Dodge,Model_428,1370000,RWD,San Andreas Super Autos,121.52,0:60.456,FALSE,FALSE,FALSE,FALSE,FALSE,Classic American muscle car with V8 power
429,Imponte,Blade 4,Muscle,Pontiac,Model_429,1372500,RWD,Southern S.A. Super Autos,122.61,0:58.458,FALSE,FALSE,FALSE,FALSE,FALSE,Classic American muscle car with V8 power
430,Willard,Buccaneer 4,Muscle,Pontiac,Model_430,1375000,RWD,San Andreas Super Autos,118.70,0:59.460,FALSE,FALSE,FALSE,FALSE,FALSE,Classic American muscle car with V8 power
